username,tweetcreatedts,tweet
Sharika21232229,2022-05-23 06:35:14,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/25Dyop5qx0 #APBN2023UntukRakyat Puan Solusi Bangsa"
Khoz69650757,2022-05-23 06:05:57,@missufe Hayyy selamat siang kalian udah mulai sekolah tatap muka belum
akusyukakamu4,2022-05-23 05:34:37,"Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang, #APBN2023UntukRakyat
Puan Solusi Bangsa
 https://t.co/ElU74Wze87"
mynameBeee,2022-05-23 05:30:00,"waw.... Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang, sehingga dapat meringankan beban anak dan orangtua yang sudah tahun terakhir menjalani pembelajaran jarak jauh (PJJ).
#APBN2023UntukRakyat
Puan Solusi Bangsa https://t.co/wjEMTEOrnS"
baturinjonalyn,2022-05-23 05:30:00,"anak-anak disebut bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang, sehingga dapat meringankan beban anak dan orangtua yang sudah tahun terakhir menjalani pembelajaran jarak jauh (PJJ)
#APBN2023UntukRakyat
Puan Solusi Bangsa https://t.co/mFRdN2qxz6"
Nastar44634477,2022-05-23 05:30:00,"Puan  bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang
#APBN2023UntukRakyat
Puan Solusi Bangsa
https://t.co/nDOB30c93l"
BayuAmanah,2022-05-23 03:32:16,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/7yQrcAUIR4 #PerempuanBicara Puan Melayani Indonesia"
lifeisgoodnii,2022-05-23 02:00:32,@RezaaFachlevi Sekolah tatap muka
exoegxy,2022-05-23 01:44:04,aduhhh kek bunda bunda ekspatriat belanja bulanan buat bekal anak soalnya anaknya udah masuk sekolah tatap muka https://t.co/9tdcmeQ6v9
charles_johanes,2022-05-22 15:54:09,"@yayasanpenabur selamat malam mohon perhatiannya mengapa sekolah bpk penabur bogor masih belum melakukan full time tatap muka, masih saja metode PJJ dimana anak anak sudah jenuh dengan metode PJJ, disamping itu sudah banyak sekolah yang melakukan pembelajaran full time disekolah."
taishan_dtrt,2022-05-22 15:01:42,"Pemerintah telah mengijinkan sekolah untuk melaksanakan pembelajaran tatap muka 100%. Untuk menjaga kesehatan anak, pastikan kamu mengikuti tips ini ya, Soebat Sehat.

#infokesehatantaishan #covid #rapidtestjakarta #pcrdrivethrujakarta #antigenjakarta #taishanrapidtest https://t.co/u0tyoGfe2b"
Mikoes95,2022-05-22 14:41:45,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/CkNC5sr9cp Puan Peduli Melayani"
convomfs,2022-05-22 14:25:58,💭 woiii besok gue sekolah tatap muka deg2an bangettttttt
nyeareal_,2022-05-22 13:57:56,"@convomfs Ini gue bangett, mungkin efek udh lama gak tatap muka lagi deh aku setiap mau sekolah selalu degdegan padahal mah kalo dah sampe sekul juga biasa aja gitu"
cicisacici,2022-05-22 13:28:39,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/LjQYeRbnSx"
